,manufacturer,model,year,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note,user_id,actual quantity consumed per 100 km
31327,Tesla Motors,Model S,2015,Model S85,278.0,04.05.2018,56624.0,134.0,5.0,Electricity,Summer tires,1,1,1,Normal,21.77,0,0,,5.669999999999998,,Tesla_Model_S_2015,3.731343283582089
31328,Tesla Motors,Model S,2015,Model S85,278.0,02.05.2018,56490.0,78.0,23.0,Electricity,Summer tires,1,1,1,Normal,21.77,0,0,,5.669999999999998,,Tesla_Model_S_2015,29.48717948717949
31329,Tesla Motors,Model S,2015,Model S85,278.0,02.05.2018,56412.0,183.0,43.0,Electricity,Summer tires,1,1,1,Normal,21.77,0,0,,5.669999999999998,,Tesla_Model_S_2015,23.497267759562842
31330,Tesla Motors,Model S,2015,Model S85,278.0,30.04.2018,56229.0,172.0,36.0,Electricity,Summer tires,1,1,1,Normal,21.77,0,0,,5.669999999999998,,Tesla_Model_S_2015,20.930232558139537
31331,Tesla Motors,Model S,2015,Model S85,278.0,27.04.2018,56057.0,162.0,49.0,Electricity,Summer tires,1,1,1,Normal,21.77,0,0,,5.669999999999998,,Tesla_Model_S_2015,30.246913580246915
31332,Tesla Motors,Model S,2015,Model S85,278.0,26.04.2018,55895.0,208.0,20.0,Electricity,Summer tires,1,1,1,Normal,21.77,0,0,,5.669999999999998,,Tesla_Model_S_2015,9.615384615384617
31333,Tesla Motors,Model S,2015,Model S85,278.0,24.04.2018,55687.0,114.0,48.0,Electricity,Summer tires,1,1,1,Fast,22.66,0,0,,6.559999999999999,,Tesla_Model_S_2015,42.10526315789473
31334,Tesla Motors,Model S,2015,Model S85,278.0,15.04.2018,55573.0,169.0,37.0,Electricity,Summer tires,1,0,1,Normal,22.66,0,0,,6.559999999999999,,Tesla_Model_S_2015,21.893491124260358
31335,Tesla Motors,Model S,2015,Model S85,278.0,13.04.2018,55404.0,184.0,34.0,Electricity,Summer tires,1,0,1,Normal,22.66,0,0,,6.559999999999999,,Tesla_Model_S_2015,18.478260869565215
31336,Tesla Motors,Model S,2015,Model S85,278.0,08.04.2018,55220.0,9.0,2.0,Electricity,Summer tires,1,0,0,Normal,22.66,0,0,,6.559999999999999,,Tesla_Model_S_2015,22.22222222222222
31337,Tesla Motors,Model S,2015,Model S85,278.0,08.04.2018,55211.0,116.0,31.0,Electricity,Summer tires,1,0,1,Normal,22.66,0,0,,6.559999999999999,,Tesla_Model_S_2015,26.72413793103448
31338,Tesla Motors,Model S,2015,Model S85,278.0,03.04.2018,55095.0,173.0,38.0,Electricity,Winter tires,0,1,0,Normal,22.66,0,0,,6.559999999999999,,Tesla_Model_S_2015,21.965317919075144
31339,Tesla Motors,Model S,2015,Model S85,278.0,02.04.2018,54922.0,219.0,33.0,Electricity,Winter tires,1,1,0,Normal,22.66,0,0,,6.559999999999999,,Tesla_Model_S_2015,15.068493150684931
31340,Tesla Motors,Model S,2015,Model S85,278.0,02.04.2018,54703.0,41.0,22.0,Electricity,Winter tires,1,1,1,Normal,25.75,0,0,,9.65,,Tesla_Model_S_2015,53.65853658536586
31341,Tesla Motors,Model S,2015,Model S85,278.0,01.04.2018,54662.0,192.0,38.0,Electricity,Winter tires,1,0,1,Normal,25.75,0,0,,9.65,,Tesla_Model_S_2015,19.791666666666664
31342,Tesla Motors,Model S,2015,Model S85,278.0,01.04.2018,54470.0,322.0,59.0,Electricity,Winter tires,0,1,0,Normal,20.05,0,0,,3.9499999999999993,,Tesla_Model_S_2015,18.32298136645963
31343,Tesla Motors,Model S,2015,Model S85,278.0,30.03.2018,54148.0,67.0,19.0,Electricity,Winter tires,0,1,1,Normal,20.05,0,0,,3.9499999999999993,,Tesla_Model_S_2015,28.35820895522388
31344,Tesla Motors,Model S,2015,Model S85,278.0,29.03.2018,54081.0,50.0,47.0,Electricity,Winter tires,1,0,1,Normal,26.0,0,0,,9.9,,Tesla_Model_S_2015,94.0
31345,Tesla Motors,Model S,2015,Model S85,278.0,28.03.2018,54031.0,111.0,19.0,Electricity,Winter tires,1,0,1,Normal,26.0,0,0,,9.9,,Tesla_Model_S_2015,17.117117117117118
31346,Tesla Motors,Model S,2015,Model S85,278.0,22.03.2018,53920.0,66.0,18.0,Electricity,Winter tires,1,1,1,Normal,26.0,0,0,,9.9,,Tesla_Model_S_2015,27.27272727272727
31347,Tesla Motors,Model S,2015,Model S85,278.0,16.03.2018,53854.0,143.0,27.0,Electricity,Winter tires,1,1,1,Normal,26.0,0,0,,9.9,,Tesla_Model_S_2015,18.88111888111888
31348,Tesla Motors,Model S,2015,Model S85,278.0,14.03.2018,53711.0,253.0,51.0,Electricity,Winter tires,1,1,1,Normal,26.0,0,0,,9.9,,Tesla_Model_S_2015,20.158102766798418
31349,Tesla Motors,Model S,2015,Model S85,278.0,13.03.2018,53458.0,43.0,26.0,Electricity,Winter tires,1,0,1,Normal,24.85,0,0,,8.75,,Tesla_Model_S_2015,60.46511627906976
31350,Tesla Motors,Model S,2015,Model S85,278.0,12.03.2018,53415.0,40.0,9.0,Electricity,Winter tires,1,0,1,Normal,24.85,0,0,,8.75,,Tesla_Model_S_2015,22.5
31351,Tesla Motors,Model S,2015,Model S85,278.0,11.03.2018,53375.0,64.0,16.0,Electricity,Winter tires,1,0,1,Normal,24.85,0,0,,8.75,,Tesla_Model_S_2015,25.0
31352,Tesla Motors,Model S,2015,Model S85,278.0,09.03.2018,53311.0,80.0,14.0,Electricity,Winter tires,1,1,1,Normal,24.85,0,0,,8.75,,Tesla_Model_S_2015,17.5
31353,Tesla Motors,Model S,2015,Model S85,278.0,08.03.2018,53231.0,99.0,16.0,Electricity,Winter tires,0,1,0,Fast,24.85,0,0,,8.75,,Tesla_Model_S_2015,16.161616161616163
31354,Tesla Motors,Model S,2015,Model S85,278.0,08.03.2018,53132.0,134.0,28.0,Electricity,Winter tires,0,1,1,Normal,20.9,0,0,,4.799999999999997,,Tesla_Model_S_2015,20.8955223880597
31355,Tesla Motors,Model S,2015,Model S85,278.0,08.03.2018,52998.0,46.0,12.0,Electricity,Winter tires,1,0,1,Normal,26.09,0,0,,9.989999999999998,,Tesla_Model_S_2015,26.08695652173913
31356,Tesla Motors,Model S,2015,Model S85,278.0,07.03.2018,52952.0,58.0,40.0,Electricity,Winter tires,1,1,1,Normal,28.44,0,0,,12.34,,Tesla_Model_S_2015,68.96551724137932
31357,Tesla Motors,Model S,2015,Model S85,278.0,07.03.2018,52894.0,98.0,16.0,Electricity,Winter tires,1,1,1,Normal,28.44,0,0,,12.34,,Tesla_Model_S_2015,16.3265306122449
31358,Tesla Motors,Model S,2015,Model S85,278.0,05.03.2018,52796.0,95.0,33.0,Electricity,Winter tires,1,1,1,Normal,28.44,0,0,,12.34,,Tesla_Model_S_2015,34.73684210526316
31359,Tesla Motors,Model S,2015,Model S85,278.0,05.03.2018,52701.0,122.0,25.0,Electricity,Winter tires,1,1,1,Normal,28.44,0,0,,12.34,,Tesla_Model_S_2015,20.491803278688526
31360,Tesla Motors,Model S,2015,Model S85,278.0,02.03.2018,52579.0,86.0,27.0,Electricity,Winter tires,1,0,1,Normal,28.44,0,0,,12.34,,Tesla_Model_S_2015,31.3953488372093
31361,Tesla Motors,Model S,2015,Model S85,278.0,28.02.2018,52493.0,69.0,45.0,Electricity,Winter tires,1,0,1,Normal,28.44,0,0,,12.34,,Tesla_Model_S_2015,65.21739130434783
31362,Tesla Motors,Model S,2015,Model S85,278.0,27.02.2018,52424.0,125.0,10.0,Electricity,Winter tires,1,1,1,Normal,28.44,0,0,,12.34,,Tesla_Model_S_2015,8.0
31363,Tesla Motors,Model S,2015,Model S85,278.0,26.02.2018,52299.0,117.0,55.0,Electricity,Winter tires,1,1,1,Normal,28.44,0,0,,12.34,,Tesla_Model_S_2015,47.008547008547005
31364,Tesla Motors,Model S,2015,Model S85,278.0,24.02.2018,52182.0,190.0,22.0,Electricity,Winter tires,1,1,1,Normal,28.44,0,0,,12.34,,Tesla_Model_S_2015,11.578947368421053
31365,Tesla Motors,Model S,2015,Model S85,278.0,22.02.2018,51992.0,40.0,28.0,Electricity,Winter tires,1,0,1,Normal,27.71,0,0,,11.61,,Tesla_Model_S_2015,70.0
31366,Tesla Motors,Model S,2015,Model S85,278.0,19.02.2018,51952.0,130.0,21.0,Electricity,Winter tires,1,1,1,Normal,27.71,0,0,,11.61,,Tesla_Model_S_2015,16.153846153846153
31367,Tesla Motors,Model S,2015,Model S85,278.0,16.02.2018,51822.0,4.0,7.0,Electricity,Winter tires,1,0,0,Normal,27.71,0,0,,11.61,,Tesla_Model_S_2015,175.0
31368,Tesla Motors,Model S,2015,Model S85,278.0,16.02.2018,51818.0,4.0,31.0,Electricity,Winter tires,1,0,0,Normal,27.71,0,0,,11.61,,Tesla_Model_S_2015,775.0
31369,Tesla Motors,Model S,2015,Model S85,278.0,16.02.2018,51814.0,115.0,8.0,Electricity,Winter tires,1,1,1,Normal,27.71,0,0,,11.61,,Tesla_Model_S_2015,6.956521739130435
31370,Tesla Motors,Model S,2015,Model S85,278.0,15.02.2018,51699.0,140.0,25.0,Electricity,Winter tires,1,1,1,Normal,27.71,0,0,,11.61,,Tesla_Model_S_2015,17.857142857142858
31371,Tesla Motors,Model S,2015,Model S85,278.0,14.02.2018,51559.0,146.0,37.0,Electricity,Winter tires,1,1,1,Normal,25.34,0,0,,9.239999999999998,,Tesla_Model_S_2015,25.34246575342466
31372,Tesla Motors,Model S,2015,Model S85,278.0,13.02.2018,51413.0,213.0,57.0,Electricity,Winter tires,1,1,1,Normal,26.76,0,0,,10.66,,Tesla_Model_S_2015,26.76056338028169
31373,Tesla Motors,Model S,2015,Model S85,278.0,11.02.2018,51200.0,172.0,43.0,Electricity,Winter tires,1,1,1,Normal,25.0,0,0,,8.899999999999999,,Tesla_Model_S_2015,25.0
31374,Tesla Motors,Model S,2015,Model S85,278.0,10.02.2018,51028.0,217.0,59.0,Electricity,Winter tires,1,1,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,27.188940092165897
31375,Tesla Motors,Model S,2015,Model S85,278.0,08.02.2018,50811.0,87.0,38.0,Electricity,Winter tires,1,0,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,43.67816091954023
31376,Tesla Motors,Model S,2015,Model S85,278.0,07.02.2018,50724.0,22.0,32.0,Electricity,Winter tires,1,0,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,145.45454545454547
31377,Tesla Motors,Model S,2015,Model S85,278.0,07.02.2018,50702.0,176.0,7.0,Electricity,Winter tires,1,1,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,3.977272727272727
31378,Tesla Motors,Model S,2015,Model S85,278.0,05.02.2018,50526.0,93.0,29.0,Electricity,Winter tires,1,0,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,31.182795698924732
31379,Tesla Motors,Model S,2015,Model S85,278.0,02.02.2018,50433.0,39.0,17.0,Electricity,Winter tires,1,0,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,43.58974358974359
31380,Tesla Motors,Model S,2015,Model S85,278.0,02.02.2018,50394.0,101.0,23.0,Electricity,Winter tires,1,0,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,22.772277227722775
31381,Tesla Motors,Model S,2015,Model S85,278.0,29.01.2018,50293.0,152.0,34.0,Electricity,Winter tires,1,1,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,22.36842105263158
31382,Tesla Motors,Model S,2015,Model S85,278.0,28.01.2018,50141.0,96.0,32.0,Electricity,Winter tires,1,0,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,33.33333333333333
31383,Tesla Motors,Model S,2015,Model S85,278.0,26.01.2018,50045.0,109.0,24.0,Electricity,Winter tires,1,1,1,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,22.018348623853214
31384,Tesla Motors,Model S,2015,Model S85,278.0,25.01.2018,49936.0,289.0,38.0,Electricity,Winter tires,0,1,0,Normal,24.11,0,0,,8.009999999999998,,Tesla_Model_S_2015,13.148788927335639
31385,Tesla Motors,Model S,2015,Model S85,278.0,24.01.2018,49647.0,293.0,62.0,Electricity,Winter tires,0,1,0,Normal,22.61,0,0,,6.509999999999998,,Tesla_Model_S_2015,21.160409556313994
31386,Tesla Motors,Model S,2015,Model S85,278.0,24.01.2018,49354.0,52.0,16.0,Electricity,Winter tires,0,1,1,Normal,22.61,0,0,,6.509999999999998,,Tesla_Model_S_2015,30.76923076923077
31387,Tesla Motors,Model S,2015,Model S85,278.0,23.01.2018,49302.0,118.0,50.0,Electricity,Winter tires,0,1,1,Normal,25.81,0,0,,9.709999999999996,,Tesla_Model_S_2015,42.3728813559322
31388,Tesla Motors,Model S,2015,Model S85,278.0,23.01.2018,49184.0,43.0,10.0,Electricity,Winter tires,0,1,1,Normal,25.81,0,0,,9.709999999999996,,Tesla_Model_S_2015,23.25581395348837
31389,Tesla Motors,Model S,2015,Model S85,278.0,23.01.2018,49141.0,161.0,38.0,Electricity,Winter tires,0,1,0,Normal,25.81,0,0,,9.709999999999996,,Tesla_Model_S_2015,23.60248447204969
31390,Tesla Motors,Model S,2015,Model S85,278.0,21.01.2018,48980.0,232.0,45.0,Electricity,Winter tires,0,1,1,Normal,25.81,0,0,,9.709999999999996,,Tesla_Model_S_2015,19.396551724137932
31391,Tesla Motors,Model S,2015,Model S85,278.0,20.01.2018,48748.0,236.0,52.0,Electricity,Winter tires,0,1,1,Normal,26.41,0,0,,10.31,,Tesla_Model_S_2015,22.033898305084744
31392,Tesla Motors,Model S,2015,Model S85,278.0,19.01.2018,48512.0,63.0,37.0,Electricity,Winter tires,1,0,1,Normal,26.41,0,0,,10.31,,Tesla_Model_S_2015,58.730158730158735
31393,Tesla Motors,Model S,2015,Model S85,278.0,17.01.2018,48449.0,36.0,23.0,Electricity,Winter tires,1,0,1,Normal,26.41,0,0,,10.31,,Tesla_Model_S_2015,63.888888888888886
31394,Tesla Motors,Model S,2015,Model S85,278.0,16.01.2018,48413.0,107.0,12.0,Electricity,Winter tires,1,0,1,Normal,26.41,0,0,,10.31,,Tesla_Model_S_2015,11.214953271028037
31395,Tesla Motors,Model S,2015,Model S85,278.0,13.01.2018,48306.0,80.0,34.0,Electricity,Winter tires,1,0,1,Normal,26.41,0,0,,10.31,,Tesla_Model_S_2015,42.5
31396,Tesla Motors,Model S,2015,Model S85,278.0,12.01.2018,48226.0,171.0,25.0,Electricity,Winter tires,1,1,1,Normal,26.41,0,0,,10.31,,Tesla_Model_S_2015,14.619883040935672
31397,Tesla Motors,Model S,2015,Model S85,278.0,11.01.2018,48055.0,108.0,36.0,Electricity,Winter tires,1,1,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,33.33333333333333
31398,Tesla Motors,Model S,2015,Model S85,278.0,09.01.2018,47947.0,123.0,40.0,Electricity,Winter tires,0,1,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,32.52032520325203
31399,Tesla Motors,Model S,2015,Model S85,278.0,08.01.2018,47824.0,171.0,44.0,Electricity,Winter tires,0,1,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,25.730994152046783
31400,Tesla Motors,Model S,2015,Model S85,278.0,07.01.2018,47653.0,261.0,47.0,Electricity,Winter tires,0,1,0,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,18.007662835249043
31401,Tesla Motors,Model S,2015,Model S85,278.0,07.01.2018,47392.0,117.0,46.0,Electricity,Winter tires,1,1,1,Normal,26.63,0,0,,10.529999999999998,,Tesla_Model_S_2015,39.31623931623932
31402,Tesla Motors,Model S,2015,Model S85,278.0,05.01.2018,47275.0,166.0,45.0,Electricity,Winter tires,1,1,1,Fast,26.63,0,0,,10.529999999999998,,Tesla_Model_S_2015,27.10843373493976
31403,Tesla Motors,Model S,2015,Model S85,278.0,04.01.2018,47109.0,209.0,40.0,Electricity,Winter tires,1,1,1,Normal,26.63,0,0,,10.529999999999998,,Tesla_Model_S_2015,19.138755980861244
31404,Tesla Motors,Model S,2015,Model S85,278.0,02.01.2018,46900.0,58.0,64.0,Electricity,Winter tires,1,1,1,Normal,24.74,0,0,,8.639999999999997,,Tesla_Model_S_2015,110.34482758620689
31405,Tesla Motors,Model S,2015,Model S85,278.0,02.01.2018,46842.0,163.0,17.0,Electricity,Winter tires,1,1,1,Normal,24.74,0,0,,8.639999999999997,,Tesla_Model_S_2015,10.429447852760736
31406,Tesla Motors,Model S,2015,Model S85,278.0,28.12.2017,46679.0,121.0,31.0,Electricity,Winter tires,1,1,1,Normal,24.74,0,0,,8.639999999999997,,Tesla_Model_S_2015,25.6198347107438
31407,Tesla Motors,Model S,2015,Model S85,278.0,25.12.2017,46558.0,230.0,46.0,Electricity,Winter tires,0,1,0,Normal,24.74,0,0,,8.639999999999997,,Tesla_Model_S_2015,20.0
31408,Tesla Motors,Model S,2015,Model S85,278.0,24.12.2017,46328.0,212.0,36.0,Electricity,Winter tires,1,1,0,Normal,24.74,0,0,,8.639999999999997,,Tesla_Model_S_2015,16.9811320754717
31409,Tesla Motors,Model S,2015,Model S85,278.0,24.12.2017,46116.0,61.0,24.0,Electricity,Winter tires,1,0,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,39.34426229508197
31410,Tesla Motors,Model S,2015,Model S85,278.0,22.12.2017,46055.0,204.0,61.0,Electricity,Winter tires,1,1,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,29.901960784313726
31411,Tesla Motors,Model S,2015,Model S85,278.0,20.12.2017,45851.0,77.0,45.0,Electricity,Winter tires,1,1,1,Fast,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,58.44155844155844
31412,Tesla Motors,Model S,2015,Model S85,278.0,20.12.2017,45774.0,90.0,16.0,Electricity,Winter tires,1,1,1,Fast,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,17.77777777777778
31413,Tesla Motors,Model S,2015,Model S85,278.0,19.12.2017,45684.0,47.0,5.0,Electricity,Winter tires,1,0,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,10.638297872340425
31414,Tesla Motors,Model S,2015,Model S85,278.0,18.12.2017,45637.0,95.0,23.0,Electricity,Winter tires,1,0,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,24.210526315789473
31415,Tesla Motors,Model S,2015,Model S85,278.0,16.12.2017,45542.0,68.0,18.0,Electricity,Winter tires,1,0,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,26.47058823529412
31416,Tesla Motors,Model S,2015,Model S85,278.0,15.12.2017,45474.0,205.0,53.0,Electricity,Winter tires,1,0,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,25.853658536585368
31417,Tesla Motors,Model S,2015,Model S85,278.0,13.12.2017,45269.0,57.0,15.0,Electricity,Winter tires,1,1,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,26.31578947368421
31418,Tesla Motors,Model S,2015,Model S85,278.0,12.12.2017,45212.0,116.0,46.0,Electricity,Winter tires,1,0,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,39.6551724137931
31419,Tesla Motors,Model S,2015,Model S85,278.0,09.12.2017,45096.0,105.0,18.0,Electricity,Winter tires,1,0,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,17.142857142857142
31420,Tesla Motors,Model S,2015,Model S85,278.0,07.12.2017,44991.0,88.0,26.0,Electricity,Winter tires,1,0,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,29.545454545454547
31421,Tesla Motors,Model S,2015,Model S85,278.0,06.12.2017,44903.0,109.0,31.0,Electricity,Winter tires,1,1,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,28.440366972477065
31422,Tesla Motors,Model S,2015,Model S85,278.0,04.12.2017,44794.0,78.0,19.0,Electricity,Winter tires,1,0,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,24.358974358974358
31423,Tesla Motors,Model S,2015,Model S85,278.0,02.12.2017,44716.0,41.0,17.0,Electricity,Winter tires,1,0,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,41.46341463414634
31424,Tesla Motors,Model S,2015,Model S85,278.0,02.12.2017,44675.0,78.0,18.0,Electricity,Winter tires,1,0,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,23.076923076923077
31425,Tesla Motors,Model S,2015,Model S85,278.0,30.11.2017,44597.0,98.0,38.0,Electricity,Winter tires,1,1,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,38.775510204081634
31426,Tesla Motors,Model S,2015,Model S85,278.0,29.11.2017,44499.0,92.0,17.0,Electricity,Winter tires,1,0,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,18.478260869565215
31427,Tesla Motors,Model S,2015,Model S85,278.0,27.11.2017,44407.0,104.0,31.0,Electricity,Winter tires,1,1,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,29.807692307692307
31428,Tesla Motors,Model S,2015,Model S85,278.0,26.11.2017,44303.0,50.0,23.0,Electricity,Winter tires,1,0,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,46.0
31429,Tesla Motors,Model S,2015,Model S85,278.0,26.11.2017,44253.0,164.0,41.0,Electricity,Winter tires,1,0,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,25.0
31430,Tesla Motors,Model S,2015,Model S85,278.0,24.11.2017,44089.0,142.0,19.0,Electricity,Winter tires,1,0,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,13.380281690140844
31431,Tesla Motors,Model S,2015,Model S85,278.0,22.11.2017,43947.0,100.0,32.0,Electricity,Winter tires,0,1,1,Fast,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,32.0
31432,Tesla Motors,Model S,2015,Model S85,278.0,21.11.2017,43847.0,5.0,19.0,Electricity,Winter tires,1,0,0,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,380.0
31433,Tesla Motors,Model S,2015,Model S85,278.0,21.11.2017,43842.0,62.0,18.0,Electricity,Winter tires,1,1,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,29.03225806451613
31434,Tesla Motors,Model S,2015,Model S85,278.0,20.11.2017,43780.0,135.0,22.0,Electricity,Winter tires,1,1,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,16.296296296296298
31435,Tesla Motors,Model S,2015,Model S85,278.0,17.11.2017,43645.0,189.0,40.0,Electricity,Winter tires,1,1,1,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,21.164021164021165
31436,Tesla Motors,Model S,2015,Model S85,278.0,15.11.2017,43456.0,58.0,25.0,Electricity,Winter tires,1,0,0,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,43.103448275862064
31437,Tesla Motors,Model S,2015,Model S85,278.0,12.11.2017,43398.0,195.0,27.0,Electricity,Winter tires,0,1,0,Normal,27.02,0,0,,10.919999999999998,,Tesla_Model_S_2015,13.846153846153847
31438,Tesla Motors,Model S,2015,Model S85,278.0,12.11.2017,43203.0,133.0,34.0,Electricity,Winter tires,1,1,1,Normal,25.56,0,0,,9.459999999999996,,Tesla_Model_S_2015,25.563909774436087
31439,Tesla Motors,Model S,2015,Model S85,278.0,10.11.2017,43070.0,105.0,64.0,Electricity,Winter tires,1,1,1,Normal,24.8,0,0,,8.7,,Tesla_Model_S_2015,60.952380952380956
31440,Tesla Motors,Model S,2015,Model S85,278.0,10.11.2017,42965.0,36.0,21.0,Electricity,Winter tires,1,1,1,Normal,24.8,0,0,,8.7,,Tesla_Model_S_2015,58.333333333333336
31441,Tesla Motors,Model S,2015,Model S85,278.0,09.11.2017,42929.0,160.0,18.0,Electricity,Winter tires,1,1,1,Normal,24.8,0,0,,8.7,,Tesla_Model_S_2015,11.25
31442,Tesla Motors,Model S,2015,Model S85,278.0,07.11.2017,42769.0,93.0,18.0,Electricity,Winter tires,1,1,1,Normal,24.8,0,0,,8.7,,Tesla_Model_S_2015,19.35483870967742
31443,Tesla Motors,Model S,2015,Model S85,278.0,04.11.2017,42676.0,52.0,11.0,Electricity,Winter tires,1,0,1,Normal,24.8,0,0,,8.7,,Tesla_Model_S_2015,21.153846153846153
31444,Tesla Motors,Model S,2015,Model S85,278.0,04.11.2017,42624.0,113.0,28.0,Electricity,Winter tires,1,1,1,Normal,24.8,0,0,,8.7,,Tesla_Model_S_2015,24.778761061946902
31445,Tesla Motors,Model S,2015,Model S85,278.0,02.11.2017,42511.0,49.0,42.0,Electricity,Winter tires,1,0,1,Normal,24.8,0,0,,8.7,,Tesla_Model_S_2015,85.71428571428571
31446,Tesla Motors,Model S,2015,Model S85,278.0,01.11.2017,42462.0,191.0,17.0,Electricity,Winter tires,1,0,1,Normal,24.8,0,0,,8.7,,Tesla_Model_S_2015,8.900523560209423
31447,Tesla Motors,Model S,2015,Model S85,278.0,30.10.2017,42271.0,57.0,14.0,Electricity,Winter tires,1,1,1,Normal,24.8,0,0,,8.7,,Tesla_Model_S_2015,24.561403508771928
31448,Tesla Motors,Model S,2015,Model S85,278.0,28.10.2017,42214.0,97.0,26.0,Electricity,Winter tires,1,0,1,Normal,24.8,0,0,,8.7,,Tesla_Model_S_2015,26.804123711340207
31449,Tesla Motors,Model S,2015,Model S85,278.0,26.10.2017,42117.0,103.0,28.0,Electricity,Winter tires,1,0,1,Normal,24.8,0,0,,8.7,,Tesla_Model_S_2015,27.184466019417474
31450,Tesla Motors,Model S,2015,Model S85,278.0,24.10.2017,42014.0,62.0,20.0,Electricity,Winter tires,1,1,1,Normal,24.8,0,0,,8.7,,Tesla_Model_S_2015,32.25806451612903
31451,Tesla Motors,Model S,2015,Model S85,278.0,23.10.2017,41952.0,171.0,22.0,Electricity,Winter tires,1,1,1,Normal,24.8,0,0,,8.7,,Tesla_Model_S_2015,12.865497076023392
31452,Tesla Motors,Model S,2015,Model S85,278.0,21.10.2017,41781.0,190.0,39.0,Electricity,Winter tires,0,1,0,Normal,24.8,0,0,,8.7,,Tesla_Model_S_2015,20.526315789473685
31453,Tesla Motors,Model S,2015,Model S85,278.0,21.10.2017,41591.0,33.0,7.0,Electricity,Winter tires,1,0,1,Normal,24.8,0,0,,8.7,,Tesla_Model_S_2015,21.21212121212121
31454,Tesla Motors,Model S,2015,Model S85,278.0,21.10.2017,41558.0,231.0,48.0,Electricity,Winter tires,0,1,1,Normal,22.14,0,0,,6.039999999999999,,Tesla_Model_S_2015,20.77922077922078
31455,Tesla Motors,Model S,2015,Model S85,278.0,05.10.2017,41327.0,31.0,10.0,Electricity,Winter tires,1,0,1,Fast,22.14,0,0,,6.039999999999999,,Tesla_Model_S_2015,32.25806451612903
31456,Tesla Motors,Model S,2015,Model S85,278.0,01.10.2017,41296.0,177.0,43.0,Electricity,Winter tires,1,1,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,24.293785310734464
31457,Tesla Motors,Model S,2015,Model S85,278.0,28.09.2017,41119.0,142.0,38.0,Electricity,Winter tires,1,1,1,Normal,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,26.76056338028169
31458,Tesla Motors,Model S,2015,Model S85,278.0,25.09.2017,40977.0,144.0,53.0,Electricity,Winter tires,1,1,1,Fast,23.06,0,0,,6.959999999999997,,Tesla_Model_S_2015,36.80555555555556
